source,zip,inner_zip,entry,label,split,crc32,size
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rhinophyma-4.jpg,acne,val,4928f0fd,90583
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-1.jpg,acne,val,6cc44a15,102266
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-10.jpg,acne,val,5152a3e9,108580
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-100.jpg,acne,val,56c92588,99263
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-103.jpg,acne,val,07f453a1,80346
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-104.jpg,acne,val,931c0e09,88434
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-107.jpg,acne,val,dd10ff57,107395
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-111.jpg,acne,val,32f2c04c,122839
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-114.jpg,acne,val,b1e81a85,96409
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-116.jpg,acne,val,01bd12a2,109311
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-117.jpg,acne,val,3540b1a5,99602
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-118.jpg,acne,val,718427f7,78809
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-14.jpg,acne,val,048f2546,98339
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-15.jpg,acne,val,37e36d5b,73223
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-17.jpg,acne,val,dcf2e607,92813
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-25.jpg,acne,val,9278a088,86466
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-27.jpg,acne,val,65e40c52,79914
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-29.jpg,acne,val,4b854ff1,98423
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-3.jpg,acne,val,0d8e7ad7,97400
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-30.jpg,acne,val,1845f486,99346
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-31.jpg,acne,val,ce90a97d,100099
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-32.jpg,acne,val,f82b25ce,101002
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-34.jpg,acne,val,3f84434a,102733
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-36.jpg,acne,val,122e193f,116930
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-38.jpg,acne,val,dd2579a2,81360
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-39.jpg,acne,val,8dd7b660,80330
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-4.jpg,acne,val,f8a5c81e,92276
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-41.jpg,acne,val,7d7361d9,41841
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-47.jpg,acne,val,6740671e,81013
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-50.jpg,acne,val,e9f69a77,80811
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-53.jpg,acne,val,8711f66b,105966
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-58.jpg,acne,val,6ca2931d,106113
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-59.jpg,acne,val,0e650137,112178
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-60.jpg,acne,val,0e5988f7,106637
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-62.jpg,acne,val,f1ef3343,107841
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-65.jpg,acne,val,7be7aaef,97283
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-67.jpg,acne,val,2d89070d,89423
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-68.jpg,acne,val,03d07d34,141733
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-74.jpg,acne,val,831a53c8,103690
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-76.jpg,acne,val,21c5c4f5,110770
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-79.jpg,acne,val,386bcd7c,97171
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-84.jpg,acne,val,e2e48af8,121088
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-88.jpg,acne,val,96902b32,103419
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-9.jpg,acne,val,7440bff6,93943
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-93.jpg,acne,val,962cf583,87842
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-99.jpg,acne,val,12352cf3,84709
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-10.jpg,acne,val,3c5f1828,83894
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-16.jpg,acne,val,8bb90553,94132
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-18.jpg,acne,val,a71b4a26,57428
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-2.jpg,acne,val,17e5aca9,81342
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-20.jpg,acne,val,0b8071bd,86647
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-24.jpg,acne,val,cb516e3e,96354
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-29.jpg,acne,val,6f016d93,87537
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-30.jpg,acne,val,fad601f8,82057
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-33.jpg,acne,val,0f12c608,45868
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-34.jpg,acne,val,ddcde060,76276
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-37.jpg,acne,val,492324d8,64285
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-38.jpg,acne,val,2a82259c,96326
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-40.jpg,acne,val,05f28e32,82458
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-44.jpg,acne,val,07131b03,108218
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-45.jpg,acne,val,e4752ed3,84133
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-48.jpg,acne,val,904c5302,113469
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-49.jpg,acne,val,ec12c60d,116994
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-5.jpg,acne,val,ea2e2f0e,95219
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-53.jpg,acne,val,45937dfe,87597
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-6.jpg,acne,val,dd1eb93e,105356
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-61.jpg,acne,val,eadd6ad2,90619
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-65.jpg,acne,val,015617b7,79072
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-66.jpg,acne,val,bd6b5a08,88234
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-nose-7.jpg,acne,val,0ba02358,101762
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-steroid-1.jpg,acne,val,98d2b93d,88819
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/rosacea-steroid-8.jpg,acne,val,3731a31d,114563
dermnet,archive (1).zip,,test/Acne and Rosacea Photos/sebaceous-glands-upper-lip-2.jpg,acne,val,38b3633f,105392
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-19.jpg,actinic_keratosis,val,32f4f21e,78488
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-20.jpg,actinic_keratosis,val,bff72593,87263
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-46.jpg,actinic_keratosis,val,50b2125d,91013
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-47.jpg,actinic_keratosis,val,ba756974,82106
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-53.jpg,actinic_keratosis,val,bfa369c8,96611
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-6.jpg,actinic_keratosis,val,7dc1e17b,142412
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-cheilitis-sq-cell-lip-9.jpg,actinic_keratosis,val,5d45c6c6,114168
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-10.jpg,actinic_keratosis,val,9b27b66d,136616
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-13.jpg,actinic_keratosis,val,47597958,140910
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-15.jpg,actinic_keratosis,val,4cfd95b4,106163
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-19.jpg,actinic_keratosis,val,59ac4348,77310
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-28.jpg,actinic_keratosis,val,8dc83096,92275
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-32.jpg,actinic_keratosis,val,33d5e229,93769
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-35.jpg,actinic_keratosis,val,8331903a,124087
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-38.jpg,actinic_keratosis,val,d19c8aca,87228
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-42.jpg,actinic_keratosis,val,b8958a63,94402
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-50.jpg,actinic_keratosis,val,5437dfc1,83589
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-55.jpg,actinic_keratosis,val,4bcf972e,151629
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-58.jpg,actinic_keratosis,val,2e164068,130332
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-61.jpg,actinic_keratosis,val,38386e93,98623
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-5FU-65.jpg,actinic_keratosis,val,1065dd3e,110154
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-arm-2.jpg,actinic_keratosis,val,0ef820e6,92009
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-arm-3.jpg,actinic_keratosis,val,4a5370be,90561
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-ear-1.jpg,actinic_keratosis,val,b837f0e2,100049
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-ear-12.jpg,actinic_keratosis,val,b6ccf638,50077
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-15.jpg,actinic_keratosis,val,e2310d66,140233
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-16.jpg,actinic_keratosis,val,f778e377,114827
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-27.jpg,actinic_keratosis,val,3d0ffb60,99676
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-33.jpg,actinic_keratosis,val,67522a26,75489
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-35.jpg,actinic_keratosis,val,7e3603e6,98066
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-39.jpg,actinic_keratosis,val,1c758aa6,91876
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-43.jpg,actinic_keratosis,val,47f2359b,123584
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-48.jpg,actinic_keratosis,val,4cf620d3,80498
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-56.jpg,actinic_keratosis,val,864a007c,102001
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-60.jpg,actinic_keratosis,val,4e265f3b,103464
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-face-9.jpg,actinic_keratosis,val,9a0159e9,101249
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-hand-11.jpg,actinic_keratosis,val,b166e11d,108879
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-hand-12.jpg,actinic_keratosis,val,f9afe5e0,91624
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-hand-17.jpg,actinic_keratosis,val,936a013f,117771
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-hand-18.jpg,actinic_keratosis,val,2123348d,123485
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-hand-36.jpg,actinic_keratosis,val,57029d5c,132165
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-1.jpg,actinic_keratosis,val,bd586c38,96263
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-11.jpg,actinic_keratosis,val,5e1eaff7,77854
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-13.jpg,actinic_keratosis,val,764298a3,60833
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-15.jpg,actinic_keratosis,val,01035ec5,65936
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-2.jpg,actinic_keratosis,val,6db337d3,94826
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-23.jpg,actinic_keratosis,val,32c5c86e,80212
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-24.jpg,actinic_keratosis,val,2d316b17,93441
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-27.jpg,actinic_keratosis,val,e6111f72,90813
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-4.jpg,actinic_keratosis,val,8e0b0aac,95867
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-6.jpg,actinic_keratosis,val,a658cb46,75257
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-8.jpg,actinic_keratosis,val,41d7953a,54609
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-horn-9.jpg,actinic_keratosis,val,a4cab93d,74189
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-11.jpg,actinic_keratosis,val,35d3dcbc,105412
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-2.jpg,actinic_keratosis,val,d21aca63,100974
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-22.jpg,actinic_keratosis,val,29a9a038,89098
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-24.jpg,actinic_keratosis,val,7aff90e4,107541
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-31.jpg,actinic_keratosis,val,4449f094,80218
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-32.jpg,actinic_keratosis,val,f1d029a2,78671
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-34.jpg,actinic_keratosis,val,72b0aaa8,108566
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-36.jpg,actinic_keratosis,val,a4f09c37,128742
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-39.jpg,actinic_keratosis,val,e0cd176e,76360
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-41.jpg,actinic_keratosis,val,4b8fe8fd,113068
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-46.jpg,actinic_keratosis,val,de0677d5,91255
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-48.jpg,actinic_keratosis,val,5b9a20da,122431
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-52.jpg,actinic_keratosis,val,3710a49b,88751
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-56.jpg,actinic_keratosis,val,2e3740c6,122510
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-57.jpg,actinic_keratosis,val,c440b0a3,87674
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-lesion-9.jpg,actinic_keratosis,val,cf504b4b,87504
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-nose-1.jpg,actinic_keratosis,val,0aab5cc8,111726
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-nose-14.jpg,actinic_keratosis,val,a6d45bf7,63988
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-pigmented-3.jpg,actinic_keratosis,val,fdac3874,117777
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-pigmented-4.jpg,actinic_keratosis,val,cada27aa,85132
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/actinic-keratosis-pigmented-7.jpg,actinic_keratosis,val,5cebff7a,112727
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/arsenical-keratoses-15.jpg,actinic_keratosis,val,bf438ee3,127763
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/arsenical-keratoses-5.jpg,actinic_keratosis,val,7638f75b,162567
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/arsenical-keratoses-6.jpg,actinic_keratosis,val,61b9e69e,80584
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-aldara-1.jpg,actinic_keratosis,val,acd6f34c,100816
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-aldara-6.jpg,actinic_keratosis,val,461d5a01,120340
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-arm-1.jpg,actinic_keratosis,val,e9494542,119651
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-ear-1.jpg,actinic_keratosis,val,6fd57f6f,133039
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-ear-17.jpg,actinic_keratosis,val,395e6a30,99742
dermnet,archive (1).zip,,test/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/basal-cell-carcinoma-ear-19.jpg,actinic_keratosis,val,5a06f696,77458
